,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41302,59,Private,158077,Some-college,10,Separated,Clerical/Sales,Unmarried,White,Female,0,0,40,US,<50K
41303,33,Private,154950,College,13,Married,White-collar,Husband,White,Male,0,0,50,US,<50K
41304,30,Govt,197886,Some-college,12,Single,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
41305,43,Private,211518,High-school,9,Separated,Clerical/Sales,Own-child,White,Female,0,0,40,US,<50K
41306,26,Private,214303,High-school,9,Single,Service/Manual,Unmarried,White,Female,0,0,20,US,<50K
41307,34,Private,154120,College,14,Married,White-collar,Husband,White,Male,15024,0,60,US,>50K
41308,53,Private,186303,High-school,9,Single,Clerical/Sales,Not-in-family,White,Male,0,0,40,US,<50K
41309,26,Private,488459,Some-college,10,Single,White-collar,Not-in-family,White,Female,0,0,40,US,<50K
41310,66,Private,423883,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41311,34,Private,117963,High-school,5,Married,Blue-collar,Husband,White,Male,0,0,45,US,<50K
41312,57,Self_emp,38430,Middle-school,4,Separated,Service/Manual,Unmarried,White,Male,0,0,40,US,<50K
41313,30,Private,176969,High-school,9,Separated,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
41314,18,,116839,Some-college,10,Single,,Not-in-family,White,Female,0,0,20,US,<50K
41315,23,Private,212407,College,13,Single,Blue-collar,Own-child,White,Male,0,0,25,US,<50K
41316,35,Govt,110075,College,14,Married,White-collar,Wife,White,Female,15024,0,50,US,>50K
41317,40,Private,183096,College,13,Single,Clerical/Sales,Own-child,White,Female,0,0,40,US,<50K
41318,45,Govt,126754,College,14,Married,White-collar,Husband,White,Male,0,0,45,US,>50K
41319,28,Private,216178,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41320,35,Private,188391,College,13,Married,White-collar,Husband,White,Male,0,0,55,US,>50K
41321,17,,27251,High-school,7,Separated,,Own-child,White,Male,0,0,40,US,<50K
41322,51,Private,40230,High-school,9,Married,White-collar,Wife,White,Female,0,0,60,US,<50K
41323,47,Private,100009,Some-college,10,Separated,White-collar,Not-in-family,White,Male,0,0,30,US,<50K
41324,27,,222442,Some-college,10,Separated,,Own-child,White,Male,0,0,25,Non-US,<50K
41325,24,Govt,403471,Some-college,10,Single,Clerical/Sales,Own-child,Black,Female,0,0,48,US,<50K
41326,52,Private,161482,Some-college,10,Separated,Clerical/Sales,Not-in-family,White,Female,0,0,40,US,<50K
41327,20,Private,83141,High-school,9,Single,Blue-collar,Own-child,White,Male,4416,0,53,US,<50K
41328,68,Self_emp,31661,High-school,9,Married,Service/Manual,Husband,White,Male,0,0,65,US,<50K
41329,35,Private,101073,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,45,US,>50K
41330,53,Govt,99682,College,14,Separated,White-collar,Not-in-family,White,Female,2174,0,40,US,<50K
41331,23,Private,215395,Some-college,10,Single,Blue-collar,Not-in-family,White,Male,0,0,40,US,<50K
41332,35,Private,343476,High-school,7,Separated,Blue-collar,Unmarried,White,Male,0,0,40,US,<50K
41333,21,Private,178363,Some-college,10,Single,Clerical/Sales,Own-child,Black,Female,0,0,20,US,<50K
41334,52,Private,95872,College,14,Single,White-collar,Not-in-family,White,Female,0,0,55,Non-US,<50K
41335,49,Private,90907,Some-college,10,Married,Clerical/Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Non-US,>50K
41336,42,Private,165309,High-school,9,Single,Blue-collar,Not-in-family,White,Male,0,0,50,US,<50K
41337,35,Private,208358,College,13,Married,White-collar,Husband,White,Male,0,0,37,US,>50K
41338,42,Private,171069,College,13,Married,Blue-collar,Husband,Black,Male,15024,0,40,US,>50K
41339,46,Private,53540,Some-college,10,Separated,White-collar,Not-in-family,Black,Female,0,0,40,US,>50K
41340,48,Private,29433,Some-college,10,Separated,Clerical/Sales,Unmarried,White,Female,0,0,55,US,<50K
41341,48,Self_emp,175622,Some-college,11,Married,Blue-collar,Husband,White,Male,0,0,40,US,>50K
41342,52,Private,231865,High-school,9,Married,Clerical/Sales,Husband,White,Male,0,0,46,US,<50K
41343,51,Private,266336,College,13,Married,Blue-collar,Husband,White,Male,0,1902,50,US,>50K
41344,44,Self_emp,190290,Some-college,10,Married,White-collar,Not-in-family,White,Male,0,0,80,Non-US,<50K
41345,74,Self_emp,45319,High-school,8,Married,Service/Manual,Husband,White,Male,1409,0,20,Non-US,<50K
41346,17,Un_emp,131593,High-school,7,Single,,Own-child,Black,Female,0,0,20,US,<50K
41347,24,Govt,177913,High-school,9,Single,Clerical/Sales,Not-in-family,White,Male,0,0,40,US,<50K
41348,51,Private,457357,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,45,US,<50K
41349,43,Self_emp,253811,College,15,Married,White-collar,Husband,White,Male,0,2415,55,US,>50K
41350,48,Private,501671,High-school,9,Separated,Blue-collar,Not-in-family,Black,Male,0,0,48,US,<50K
41351,35,Govt,227128,High-school,9,Separated,Blue-collar,Own-child,White,Male,0,0,40,US,<50K
41352,40,Govt,39137,College,14,Single,White-collar,Not-in-family,White,Male,0,0,40,US,<50K
41353,52,Self_emp,121038,High-school,9,Separated,Service/Manual,Unmarried,Black,Female,0,0,43,US,<50K
41354,53,Govt,119570,College,13,Married,White-collar,Husband,White,Male,0,0,45,US,>50K
41355,29,,99297,High-school,9,Married,,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Non-US,<50K
41356,28,Self_emp,169460,Some-college,11,Married,Service/Manual,Husband,White,Male,0,0,80,US,<50K
41357,33,Private,261639,Some-college,10,Married,Clerical/Sales,Husband,Black,Male,4064,0,40,US,<50K
41358,21,Private,214542,Some-college,10,Single,Blue-collar,Own-child,White,Male,0,0,22,US,<50K
41359,31,Private,141410,Some-college,10,Single,Blue-collar,Not-in-family,Black,Male,0,0,40,US,<50K
41360,39,Private,370549,Some-college,10,Married,Clerical/Sales,Wife,White,Female,0,0,30,US,>50K
41361,44,Self_emp,234767,College,14,Married,White-collar,Husband,White,Male,0,0,30,US,>50K
41362,40,Private,104196,College,13,Married,White-collar,Husband,White,Male,0,0,60,US,>50K
41363,22,Govt,52262,College,13,Married,White-collar,Husband,White,Male,0,0,20,Non-US,<50K
41364,22,,285775,College,13,Single,,Own-child,White,Male,0,0,40,US,<50K
41365,60,Private,235336,Some-college,10,Separated,White-collar,Not-in-family,White,Female,0,0,70,US,<50K
41366,49,Private,165539,Some-college,10,Single,Service/Manual,Not-in-family,Black,Female,0,0,90,Non-US,<50K
41367,41,Private,362815,Some-college,10,Separated,White-collar,Not-in-family,White,Male,0,0,50,US,<50K
41368,24,Govt,292816,Some-college,11,Single,Clerical/Sales,Own-child,White,Female,0,0,40,US,<50K
41369,26,Private,66692,Some-college,10,Separated,Clerical/Sales,Not-in-family,White,Female,0,0,40,US,<50K
41370,55,Private,120910,High-school,9,Separated,Clerical/Sales,Not-in-family,White,Female,0,0,40,US,<50K
41371,36,Self_emp,116133,High-school,9,Single,White-collar,Own-child,White,Male,0,0,41,US,<50K
41372,49,Govt,247043,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41373,23,Private,215616,High-school,9,Single,Service/Manual,Not-in-family,White,Female,0,0,20,US,<50K
41374,23,Private,131415,High-school,9,Married,Service/Manual,Wife,White,Female,0,0,35,US,<50K
41375,64,Self_emp,169604,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,30,US,>50K
41376,50,Private,230858,College,14,Married,Clerical/Sales,Husband,White,Male,0,0,50,US,>50K
41377,23,Private,73968,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,50,US,<50K
41378,28,Private,339897,College,13,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
41379,31,Private,258406,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,50,Non-US,<50K
41380,30,Private,180574,Some-college,10,Single,Clerical/Sales,Other-relative,White,Female,0,0,40,US,<50K
41381,44,Private,88808,High-school,8,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41382,24,Private,179627,High-school,9,Single,Blue-collar,Own-child,White,Male,0,0,40,US,<50K
41383,19,Private,149823,Some-college,10,Single,Service/Manual,Own-child,White,Male,0,0,20,US,<50K
41384,20,Private,60639,Some-college,10,Single,Service/Manual,Not-in-family,White,Female,0,0,40,US,<50K
41385,30,Private,46492,College,13,Married,White-collar,Husband,White,Male,0,1902,40,US,>50K
41386,36,Private,48520,Some-college,10,Separated,Service/Manual,Unmarried,White,Female,0,0,40,US,<50K
41387,28,Private,306538,High-school,8,Single,White-collar,Unmarried,White,Female,0,0,40,US,<50K
41388,58,Private,204678,College,13,Married,White-collar,Wife,White,Female,0,0,40,US,>50K
41389,48,Private,218676,High-school,9,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,<50K
41390,35,Govt,95455,College,13,Single,White-collar,Not-in-family,White,Female,0,0,55,US,<50K
41391,53,Self_emp,335655,High-school,9,Separated,Clerical/Sales,Not-in-family,White,Male,0,0,30,US,<50K
41392,55,Private,194436,High-school,5,Married,Blue-collar,Wife,White,Female,0,0,40,US,<50K
41393,24,Private,152724,High-school,9,Single,Blue-collar,Unmarried,Black,Male,0,0,40,US,<50K
41394,28,Private,242482,High-school,9,Single,Blue-collar,Own-child,White,Male,0,0,40,US,<50K
41395,31,Govt,162041,College,14,Single,White-collar,Not-in-family,White,Female,0,0,45,US,<50K
41396,23,Private,291854,Some-college,10,Single,White-collar,Own-child,White,Female,0,0,40,US,<50K
41397,22,,48343,Some-college,10,Single,,Other-relative,Black,Female,0,0,40,US,<50K
41398,77,,153113,College,15,Married,,Husband,White,Male,1455,0,25,US,<50K
41399,38,Private,80680,High-school,6,Separated,Clerical/Sales,Not-in-family,White,Female,0,0,40,US,<50K
41400,20,,211601,Some-college,11,Single,,Own-child,Black,Female,0,0,15,US,<50K
41401,31,Self_emp,264554,High-school,9,Married,Blue-collar,Husband,White,Male,0,1977,40,US,>50K
41402,29,Private,319998,High-school,5,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41403,20,Private,194228,Some-college,10,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,<50K
41404,62,Self_emp,236247,High-school,9,Married,Service/Manual,Husband,White,Male,0,0,20,US,<50K
41405,28,Self_emp,123983,College,14,Separated,Clerical/Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,54,Non-US,<50K
41406,49,Private,166215,High-school,5,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41407,34,Private,178623,College,13,Married,White-collar,Wife,Black,Female,0,0,35,US,<50K
41408,51,Self_emp,174102,College,13,Married,Clerical/Sales,Husband,White,Male,0,0,8,US,<50K
41409,32,Private,292217,High-school,9,Married,Blue-collar,Husband,White,Male,2829,0,40,Non-US,<50K
41410,44,Private,198452,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41411,40,Private,96497,College,13,Married,White-collar,Husband,White,Male,0,0,50,US,>50K
41412,62,,194660,High-school,9,Married,,Husband,White,Male,0,0,40,US,>50K
41413,37,Private,216924,High-school,9,Separated,Service/Manual,Own-child,White,Male,0,0,60,US,<50K
41414,26,Private,206721,College,13,Single,Clerical/Sales,Own-child,White,Male,0,0,50,US,<50K
41415,37,Govt,49105,High-school,9,Separated,Clerical/Sales,Unmarried,White,Female,0,0,25,US,<50K
41416,62,Govt,164021,College,14,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
41417,46,Private,91608,College,15,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41418,51,Self_emp,323963,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,60,US,>50K
41419,42,Private,70037,College,14,Single,White-collar,Not-in-family,White,Male,0,0,50,US,<50K
41420,61,Private,289950,College,13,Married,White-collar,Husband,White,Male,0,0,44,US,>50K
41421,65,Private,213149,High-school,9,Married,White-collar,Husband,White,Male,0,0,40,US,<50K
41422,44,Govt,320451,College,13,Married,White-collar,Husband,Asian-Pac-Islander,Male,15024,0,40,Non-US,>50K
41423,22,Private,351952,Some-college,10,Single,Clerical/Sales,Own-child,White,Female,0,0,38,US,<50K
41424,50,Private,146015,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41425,19,Private,281704,Some-college,10,Single,Service/Manual,Other-relative,White,Male,0,0,8,US,<50K
41426,44,Govt,786418,High-school,9,Married,Blue-collar,Husband,Black,Male,0,0,60,US,<50K
41427,29,Private,214689,College,13,Single,White-collar,Not-in-family,White,Male,0,0,40,US,<50K
41428,48,Private,193188,Some-college,11,Married,Blue-collar,Husband,White,Male,0,0,40,US,>50K
41429,55,Self_emp,142020,High-school,9,Married,White-collar,Husband,White,Male,0,0,80,US,<50K
41430,78,,317311,High-school,9,Separated,,Not-in-family,White,Male,0,0,40,US,<50K
41431,43,Private,213416,Some-college,10,Married,Blue-collar,Husband,White,Male,0,0,40,Non-US,<50K
41432,47,Govt,326048,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41433,22,Private,191265,Some-college,10,Single,Clerical/Sales,Not-in-family,White,Male,0,0,30,US,<50K
41434,47,Private,348986,High-school,9,Married,Service/Manual,Other-relative,Asian-Pac-Islander,Female,0,0,28,Non-US,<50K
41435,24,Private,126613,College,13,Single,Clerical/Sales,Not-in-family,White,Female,0,0,50,US,<50K
41436,26,,40032,College,13,Single,,Not-in-family,White,Female,0,0,40,US,<50K
41437,38,Private,150057,College,14,Married,Blue-collar,Husband,White,Male,0,0,50,Non-US,<50K
41438,39,Private,113725,College,14,Separated,White-collar,Not-in-family,White,Female,8614,0,40,US,>50K
41439,24,Private,140500,High-school,6,Single,Clerical/Sales,Unmarried,White,Female,0,0,40,US,<50K
41440,31,Private,113364,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,>50K
41441,65,Private,176219,High-school,9,Married,Service/Manual,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Non-US,<50K
41442,19,Private,146189,High-school,9,Single,Clerical/Sales,Other-relative,Amer-Indian-Eskimo,Female,0,0,78,US,<50K
41443,45,Private,83993,Some-college,12,Separated,White-collar,Unmarried,White,Female,0,0,56,US,>50K
41444,33,Private,194336,High-school,9,Married,White-collar,Husband,White,Male,5178,0,50,US,>50K
41445,61,Govt,349434,College,13,Separated,White-collar,Unmarried,Black,Female,0,0,40,US,<50K
41446,55,Private,142020,High-school,9,Married,White-collar,Husband,White,Male,0,0,45,US,<50K
41447,27,Private,48894,Some-college,12,Single,White-collar,Not-in-family,White,Female,0,0,42,US,<50K
41448,29,Private,226295,High-school,9,Single,Blue-collar,Not-in-family,White,Male,0,0,36,US,<50K
41449,40,Private,77313,College,13,Single,White-collar,Not-in-family,White,Female,0,0,60,US,>50K
41450,36,Private,305935,High-school,9,Separated,Service/Manual,Unmarried,Black,Male,0,0,40,US,<50K
41451,23,Private,287988,College,13,Single,White-collar,Not-in-family,White,Male,0,0,30,US,<50K
41452,49,Govt,49275,High-school,9,Single,Blue-collar,Not-in-family,White,Male,0,0,50,US,<50K
41453,39,Private,102865,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41454,47,Private,209146,College,14,Separated,Clerical/Sales,Not-in-family,White,Male,27828,0,40,US,>50K
41455,40,Private,173001,Some-college,10,Married,White-collar,Own-child,White,Female,0,1902,40,US,>50K
41456,40,Private,277256,College,13,Separated,White-collar,Not-in-family,White,Male,0,2559,55,US,>50K
41457,46,Private,20534,College,14,Married,Service/Manual,Husband,White,Male,0,0,20,US,<50K
41458,35,Private,60227,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41459,19,Govt,176936,High-school,9,Single,Clerical/Sales,Own-child,White,Female,0,0,30,US,<50K
41460,42,Private,49255,College,14,Married,White-collar,Husband,White,Male,4386,0,40,US,>50K
41461,64,,232787,College,13,Married,,Husband,White,Male,0,0,40,US,<50K
41462,49,Private,235095,High-school,7,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41463,44,Private,190531,College,13,Separated,White-collar,Unmarried,Black,Female,0,0,35,US,<50K
41464,64,Un_emp,209291,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,60,US,>50K
41465,23,Private,109053,High-school,9,Single,Blue-collar,Other-relative,White,Male,0,0,60,US,<50K
41466,22,Private,183594,High-school,9,Single,Blue-collar,Own-child,White,Male,0,0,40,US,<50K
41467,22,Private,361608,High-school,9,Single,Clerical/Sales,Not-in-family,White,Female,0,0,40,US,<50K
41468,43,Private,257028,Some-college,12,Married,Service/Manual,Husband,Black,Male,0,0,40,Non-US,<50K
41469,34,Private,66561,College,13,Married,Clerical/Sales,Husband,White,Male,0,0,37,US,<50K
41470,21,Private,176486,Some-college,10,Single,White-collar,Unmarried,White,Female,0,0,30,US,<50K
41471,21,Private,565313,High-school,9,Single,Service/Manual,Own-child,Black,Male,0,0,40,US,<50K
41472,34,Govt,198953,Some-college,10,Separated,Blue-collar,Unmarried,Black,Female,0,0,40,US,<50K
41473,68,Govt,99106,College,14,Separated,White-collar,Not-in-family,White,Female,0,0,20,US,<50K
41474,45,Private,213140,College,14,Married,White-collar,Husband,White,Male,0,1977,52,US,>50K
41475,33,Private,66384,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,38,US,<50K
41476,41,Private,483201,College,13,Married,Clerical/Sales,Husband,White,Male,0,0,40,US,>50K
41477,19,,466458,Some-college,10,Single,,Own-child,White,Female,0,0,45,US,<50K
41478,30,Private,90446,Middle-school,4,Married,Service/Manual,Husband,White,Male,0,0,40,Non-US,<50K
41479,69,Self_emp,165017,College,15,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
41480,25,Private,120596,College,13,Single,White-collar,Not-in-family,White,Male,0,0,44,US,<50K
41481,36,Private,345310,Some-college,10,Separated,Service/Manual,Unmarried,White,Female,0,0,30,US,<50K
41482,20,,94746,Some-college,10,Single,,Own-child,White,Male,0,0,40,Non-US,<50K
41483,38,Govt,338611,Some-college,10,Single,Clerical/Sales,Own-child,White,Female,0,0,40,US,<50K
41484,40,Self_emp,275366,High-school,9,Married,Clerical/Sales,Husband,White,Male,0,0,50,US,>50K
41485,59,Private,188872,High-school,9,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
41486,36,Private,359397,High-school,7,Married,Blue-collar,Husband,Other,Male,0,0,40,US,<50K
41487,33,Private,158800,College,13,Married,White-collar,Husband,White,Male,0,0,40,US,>50K
41488,31,Private,31510,Some-college,12,Married,Blue-collar,Husband,White,Male,0,0,40,US,<50K
41489,51,Private,358740,High-school,7,Separated,Clerical/Sales,Unmarried,White,Female,0,0,35,US,<50K
41490,31,Private,257148,College,13,Separated,White-collar,Own-child,White,Male,0,0,35,US,<50K
41491,48,Private,174525,Lower-school,2,Married,Clerical/Sales,Husband,White,Male,0,0,52,Non-US,<50K
41492,52,Private,161599,High-school,9,Married,Clerical/Sales,Other-relative,White,Female,0,0,40,US,<50K
41493,41,Private,193494,High-school,9,Married,Blue-collar,Husband,White,Male,0,0,44,US,<50K
41494,40,Govt,231832,College,14,Single,White-collar,Not-in-family,White,Female,0,0,40,US,<50K
